address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct,zip_code_num,long,lat
"Guldsmedgade 25, 3. TH",8000 Aarhus C,2995000,2015-05-21,Alm. Salg,35235.0,2.0,Lejlighed,85.0,1894.0,-3.0,8000,10.207618,56.159668
"Frederiksgade 48A, 1. 6",8000 Aarhus C,2720000,2015-05-20,Alm. Salg,28631.0,4.0,Lejlighed,95.0,1873.0,3.0,8000,10.204347,56.155117
"Hedemannsgade 3, 2",8000 Aarhus C,3395000,2015-05-20,Alm. Salg,31435.0,4.0,Lejlighed,108.0,1911.0,0.0,8000,10.191384,56.146491
"Banegårdsgade 16, 2. D3",8000 Aarhus C,1460000,2015-05-20,Alm. Salg,29795.0,2.0,Lejlighed,49.0,1962.0,0.0,8000,10.200827,56.150326
"Skovvejen 103, 1",8000 Aarhus C,2500000,2015-05-20,Alm. Salg,32894.0,3.0,Lejlighed,76.0,1897.0,-2.0,8000,10.218145,56.1674
"Marselis Boulevard 67, ST. TV",8000 Aarhus C,600000,2015-05-20,Andet,9375.0,3.0,Lejlighed,64.0,1933.0,0.0,8000,10.19348,56.139781
Ellemarksvej 5,8000 Aarhus C,7450000,2015-05-20,Alm. Salg,28653.0,9.0,Villa,260.0,1939.0,0.0,8000,10.193809,56.139086
"Dagmar Petersens Gade 98, 6. 1",8000 Aarhus C,4850000,2015-05-20,Alm. Salg,38800.0,2.0,Lejlighed,125.0,2016.0,0.0,8000,10.227644,56.167123
"Langenæs Allé 43, 3. MF",8000 Aarhus C,1955000,2015-05-19,Alm. Salg,32583.0,2.0,Lejlighed,60.0,1968.0,-2.0,8000,10.181825,56.141335
"Badstuegade 9, 1",8000 Aarhus C,2000000,2015-05-19,Alm. Salg,6920.0,12.0,Lejlighed,289.0,1816.0,0.0,8000,10.208136,56.158463
"Sjællandsgade 119A, 1. TH",8000 Aarhus C,1525000,2015-05-19,Alm. Salg,28773.0,2.0,Lejlighed,53.0,1899.0,-3.0,8000,10.202856,56.16347
"Daugbjergvej 22, 3. 21",8000 Aarhus C,1700000,2015-05-19,Alm. Salg,31481.0,2.0,Lejlighed,54.0,2007.0,1.0,8000,10.184388,56.155342
"Nørregade 30, 1. TH",8000 Aarhus C,2437500,2015-05-18,Alm. Salg,28676.0,3.0,Lejlighed,85.0,1867.0,-2.0,8000,10.209452,56.160908
"Hendrik Pontoppidans Gade 6, 2. TH",8000 Aarhus C,2850000,2015-05-18,Alm. Salg,33529.0,3.0,Lejlighed,85.0,1906.0,0.0,8000,10.205369,56.144949
"Dannebrogsgade 5, 1. TH",8000 Aarhus C,1825000,2015-05-18,Alm. Salg,33181.0,2.0,Lejlighed,55.0,1981.0,0.0,8000,10.194513,56.146025
"Mejlgade 91, ST. 1",8000 Aarhus C,1920000,2015-05-18,Alm. Salg,27428.0,3.0,Lejlighed,70.0,1900.0,-4.0,8000,10.214739,56.162119
"Sønderborggade 13, 2. TV",8000 Aarhus C,1760000,2015-05-18,Alm. Salg,25882.0,2.0,Lejlighed,68.0,1960.0,-1.0,8000,10.18126,56.141053
"Finderupvej 2M, 1. 3",8000 Aarhus C,1800000,2015-05-18,Alm. Salg,27692.0,2.0,Lejlighed,65.0,2009.0,0.0,8000,10.181402,56.155227
"Nordborggade 1, 2. TH",8000 Aarhus C,1695000,2015-05-18,Alm. Salg,28250.0,2.0,Lejlighed,60.0,1958.0,0.0,8000,10.186859,56.143902
"Skanderborgvej 92, 2. 1",8000 Aarhus C,1285000,2015-05-16,Alm. Salg,24245.0,2.0,Lejlighed,53.0,1943.0,-1.0,8000,10.181455,56.139933
"Gebauersgade 2, 4. 20",8000 Aarhus C,1150000,2015-05-16,Fam. Salg,20909.0,2.0,Lejlighed,55.0,2004.0,0.0,8000,10.193972,56.15192
"Grønnegade 50, 3",8000 Aarhus C,3300000,2015-05-15,Alm. Salg,31428.0,4.0,Lejlighed,105.0,1884.0,-1.0,8000,10.202367,56.158825
"Vester Allé 7, 3. 1",8000 Aarhus C,2350000,2015-05-15,Alm. Salg,27976.0,2.0,Lejlighed,84.0,1900.0,-10.0,8000,10.19937,56.154806
"Mønsgade 8B, 1. TH",8000 Aarhus C,3198000,2015-05-15,Alm. Salg,31663.0,4.0,Lejlighed,101.0,1917.0,0.0,8000,10.195257,56.15822
"Åparken 2, 2. 3",8000 Aarhus C,900000,2015-05-14,Alm. Salg,28125.0,1.0,Lejlighed,32.0,1999.0,0.0,8000,10.186038,56.154104
"Hans Broges Gade 19, 1. TH",8000 Aarhus C,2050000,2015-05-13,Alm. Salg,37962.0,2.0,Lejlighed,54.0,1907.0,0.0,8000,10.204618,56.14413
"Fynsgade 28, ST. TV",8000 Aarhus C,2230000,2015-05-13,Alm. Salg,35396.0,3.0,Lejlighed,63.0,1899.0,2.0,8000,10.200581,56.163803
"Mejlgade 87, 4. TH",8000 Aarhus C,1649000,2015-05-12,Alm. Salg,29981.0,2.0,Lejlighed,55.0,1901.0,0.0,8000,10.214471,56.161874
"Knudrisgade 32, 1. TV",8000 Aarhus C,2098000,2015-05-12,Alm. Salg,28739.0,3.0,Lejlighed,73.0,1896.0,-2.0,8000,10.213493,56.162841
"Carl Blochs Gade 31, 4. TH",8000 Aarhus C,1560000,2015-05-12,Alm. Salg,25573.0,2.0,Lejlighed,61.0,1926.0,-8.0,8000,10.194212,56.155032
"Ceres Allé 7, 7. 2",8000 Aarhus C,3350000,2015-05-12,Alm. Salg,32524.0,4.0,Lejlighed,103.0,2016.0,0.0,8000,10.191218,56.154591
"Finderupvej 2L, ST. 2",8000 Aarhus C,1975000,2015-05-12,Alm. Salg,27816.0,2.0,Lejlighed,71.0,2009.0,0.0,8000,10.181397,56.155402
"Mariane Thomsens Gade 30, 7. 2",8000 Aarhus C,3398000,2015-05-12,Alm. Salg,38613.0,3.0,Lejlighed,88.0,2013.0,0.0,8000,10.229284,56.164931
"Helga Pedersens Gade 9, 6. 1",8000 Aarhus C,4695000,2015-05-12,Alm. Salg,49421.0,3.0,Lejlighed,95.0,2012.0,4.0,8000,10.230149,56.166548
"Åparken 2, 5. 7",8000 Aarhus C,850000,2015-05-11,Alm. Salg,30357.0,1.0,Lejlighed,28.0,1999.0,0.0,8000,10.186038,56.154104
"Daugbjergvej 28, 2. 6",8000 Aarhus C,1900000,2015-05-11,Alm. Salg,27536.0,2.0,Lejlighed,69.0,2007.0,0.0,8000,10.183116,56.155296
"Daugbjergvej 22, 3. 17",8000 Aarhus C,1768000,2015-05-11,Alm. Salg,32145.0,2.0,Lejlighed,55.0,2007.0,0.0,8000,10.184388,56.155342
"Mariane Thomsens Gade 39, 2. 3",8000 Aarhus C,2325000,2015-05-11,Alm. Salg,29807.0,2.0,Lejlighed,78.0,2013.0,0.0,8000,10.230616,56.165136
"Åhusene 7, 4. 1",8000 Aarhus C,2648000,2015-05-11,Alm. Salg,38376.0,3.0,Lejlighed,69.0,2013.0,0.0,8000,10.187806,56.15273
"Skanderborgvej 35, 4. TH",8000 Aarhus C,1810000,2015-05-10,Fam. Salg,26231.0,2.0,Lejlighed,69.0,1938.0,0.0,8000,10.183439,56.14035
"Søndre Ringgade 21, 4. TH",8000 Aarhus C,1275000,2015-05-10,Fam. Salg,17708.0,2.0,Lejlighed,72.0,1934.0,0.0,8000,10.191901,56.142038
"Åparken 8, 4. 4",8000 Aarhus C,2450000,2015-05-08,Alm. Salg,29878.0,3.0,Lejlighed,82.0,2001.0,-2.0,8000,10.188255,56.154119
"Graven 12, 2",8000 Aarhus C,2725000,2015-05-08,Alm. Salg,30617.0,3.0,Lejlighed,89.0,1887.0,-2.0,8000,10.210887,56.158603
"Kystvejen 55, KL. TH",8000 Aarhus C,2499000,2015-05-08,Alm. Salg,16549.0,7.0,Lejlighed,151.0,1900.0,0.0,8000,10.214951,56.161366
"Åparken 2, 1. 11",8000 Aarhus C,800000,2015-05-08,Alm. Salg,26666.0,1.0,Lejlighed,30.0,1999.0,0.0,8000,10.186038,56.154104
"Marselisborg Allé 4A, 4. TV",8000 Aarhus C,1190000,2015-05-08,Alm. Salg,28333.0,2.0,Lejlighed,42.0,1907.0,-5.0,8000,10.207568,56.148082
"Åparken 2, 1. 5",8000 Aarhus C,750000,2015-05-08,Alm. Salg,26785.0,1.0,Lejlighed,28.0,1999.0,0.0,8000,10.186038,56.154104
"Åparken 2, 2. 1",8000 Aarhus C,775000,2015-05-08,Alm. Salg,25833.0,1.0,Lejlighed,30.0,1999.0,0.0,8000,10.186038,56.154104
"Bogensegade 1, 1. TH",8000 Aarhus C,2400000,2015-05-08,Fam. Salg,28915.0,3.0,Lejlighed,83.0,1910.0,0.0,8000,10.202333,56.144143
"Tøndergade 98, 1. TV",8000 Aarhus C,1604000,2015-05-08,Alm. Salg,21675.0,4.0,Lejlighed,74.0,1957.0,-4.0,8000,10.179609,56.139888
"Mejlgade 89, 4. TH",8000 Aarhus C,2600000,2015-05-08,Alm. Salg,36111.0,3.0,Lejlighed,72.0,1900.0,0.0,8000,10.214593,56.161981
"Graven 15, 2. TV",8000 Aarhus C,1960000,2015-05-08,Alm. Salg,28823.0,2.0,Lejlighed,68.0,1900.0,-2.0,8000,10.210868,56.158473
"Graven 15, 2. TH",8000 Aarhus C,1695000,2015-05-08,Alm. Salg,28728.0,2.0,Lejlighed,59.0,1900.0,0.0,8000,10.210868,56.158473
"Ny Munkegade 3, 1",8000 Aarhus C,3249000,2015-05-07,Alm. Salg,30650.0,5.0,Lejlighed,106.0,1881.0,0.0,8000,10.203824,56.160195
"Hans Broges Gade 19, ST. TV",8000 Aarhus C,2375000,2015-05-07,Alm. Salg,34926.0,3.0,Lejlighed,68.0,1907.0,0.0,8000,10.204618,56.14413
"Janus La Cours Gade 22, 1. 4",8000 Aarhus C,1999000,2015-05-07,Alm. Salg,29397.0,2.0,Lejlighed,68.0,1986.0,0.0,8000,10.195954,56.157144
"Nørreport 6, ST",8000 Aarhus C,2325000,2015-05-07,Alm. Salg,23969.0,3.0,Lejlighed,97.0,1892.0,-3.0,8000,10.213681,56.160525
"Helga Pedersens Gade 13, 1. 1",8000 Aarhus C,2348000,2015-05-07,Alm. Salg,38491.0,2.0,Lejlighed,61.0,2012.0,0.0,8000,10.229852,56.166368
"Skanderborgvej 88, 1. 1",8000 Aarhus C,898306,2015-05-07,Fam. Salg,16949.0,2.0,Lejlighed,53.0,1942.0,0.0,8000,10.181922,56.140288
"Nørrebrogade 20F, 1. MF",8000 Aarhus C,2095000,2015-05-07,Alm. Salg,37410.0,2.0,Lejlighed,56.0,2015.0,0.0,8000,10.211548,56.163617
"Skovvejen 105B, ST",8000 Aarhus C,1650000,2015-05-06,Alm. Salg,28947.0,2.0,Lejlighed,57.0,2001.0,-3.0,8000,10.218055,56.167504
"Strandparken 22, 1. TV",8000 Aarhus C,3300000,2015-05-06,Alm. Salg,35106.0,3.0,Lejlighed,94.0,1938.0,-2.0,8000,10.208116,56.144514
"Nørrebrogade 20F, 3. TV",8000 Aarhus C,2895000,2015-05-06,Alm. Salg,41357.0,3.0,Lejlighed,70.0,2015.0,0.0,8000,10.211548,56.163617
"Mariane Thomsens Gade 39, 6. 1",8000 Aarhus C,2448000,2015-05-06,Alm. Salg,29853.0,2.0,Lejlighed,82.0,2013.0,0.0,8000,10.230616,56.165136
"Mariane Thomsens Gade 30, 8. 1",8000 Aarhus C,3448000,2015-05-06,Alm. Salg,35916.0,2.0,Lejlighed,96.0,2013.0,0.0,8000,10.229284,56.164931
"Hans Hartvig Seedorffs Stræde 18A, 1. MF",8000 Aarhus C,968000,2015-05-06,Alm. Salg,33379.0,1.0,Lejlighed,29.0,1960.0,-3.0,8000,10.203852,56.153559
"Janus La Cours Gade 14, 1. MF",8000 Aarhus C,475000,2015-05-05,Fam. Salg,6418.0,2.0,Lejlighed,74.0,1984.0,0.0,8000,10.19706,56.157165
"Harald Jensens Plads 19, 3. TH",8000 Aarhus C,2635000,2015-05-05,Alm. Salg,26887.0,3.0,Lejlighed,98.0,1935.0,0.0,8000,10.188411,56.143007
"Lundingsgade 3, ST",8000 Aarhus C,1775000,2015-05-05,Alm. Salg,27734.0,2.0,Lejlighed,64.0,1899.0,-2.0,8000,10.195459,56.146838
"Frederiks Allé 83B, ST",8000 Aarhus C,1800000,2015-05-05,Alm. Salg,23376.0,3.0,Lejlighed,77.0,1900.0,-5.0,8000,10.197555,56.148395
"Åparken 6, 1. 6",8000 Aarhus C,2850000,2015-05-05,Alm. Salg,26635.0,4.0,Lejlighed,107.0,2001.0,0.0,8000,10.187519,56.154112
"F. Vestergaards Gade 16, 2. TH",8000 Aarhus C,2510000,2015-05-05,Alm. Salg,36376.0,2.0,Lejlighed,69.0,1930.0,9.0,8000,10.195178,56.14304
"Mariane Thomsens Gade 50, 7",8000 Aarhus C,9500000,2015-05-05,Alm. Salg,47738.0,4.0,Lejlighed,199.0,2013.0,0.0,8000,10.23058,56.164941
"Janus La Cours Gade 8, 2. TV",8000 Aarhus C,1995000,2015-05-04,Alm. Salg,33250.0,2.0,Lejlighed,60.0,1927.0,0.0,8000,10.197519,56.157502
"Nørregade 59, 2",8000 Aarhus C,2720000,2015-05-04,Alm. Salg,31627.0,3.0,Lejlighed,86.0,1898.0,1.0,8000,10.208183,56.160283
"Vestervang 36, 1. 3611",8000 Aarhus C,5198000,2015-05-04,Alm. Salg,39378.0,4.0,Lejlighed,132.0,1969.0,0.0,8000,10.190124,56.164573
"Finderupvej 2M, ST. 2",8000 Aarhus C,1800000,2015-05-04,Alm. Salg,27692.0,2.0,Lejlighed,65.0,2009.0,0.0,8000,10.181402,56.155227
"Vestervang 10, 3. 1032",8000 Aarhus C,2648000,2015-05-04,Alm. Salg,35783.0,3.0,Lejlighed,74.0,1970.0,0.0,8000,10.193003,56.162353
"Mariane Thomsens Gade 50, 4. 2",8000 Aarhus C,3595000,2015-05-04,Alm. Salg,31260.0,3.0,Lejlighed,115.0,2013.0,0.0,8000,10.23058,56.164941
"Mariane Thomsens Gade 36, 4. 1",8000 Aarhus C,3798000,2015-05-04,Alm. Salg,27926.0,4.0,Lejlighed,136.0,2013.0,0.0,8000,10.229845,56.165174
"Mariane Thomsens Gade 39, 6. 4",8000 Aarhus C,2475000,2015-05-04,Alm. Salg,30182.0,2.0,Lejlighed,82.0,2013.0,0.0,8000,10.230616,56.165136
"Harald Jensens Plads 9, 3. TV",8000 Aarhus C,3350000,2015-05-03,Alm. Salg,33500.0,3.0,Lejlighed,100.0,1933.0,0.0,8000,10.1898,56.143132
"Vestervang 3, 2. 321",8000 Aarhus C,4470000,2015-05-03,Alm. Salg,41388.0,3.0,Lejlighed,108.0,1970.0,0.0,8000,10.194125,56.161866
"Vesterbrogade 17, 2. TV",8000 Aarhus C,2300000,2015-05-02,Alm. Salg,25555.0,3.0,Lejlighed,90.0,1905.0,-4.0,8000,10.196153,56.157726
"Helga Pedersens Gade 3, 8. 1",8000 Aarhus C,3999000,2015-05-02,Alm. Salg,40806.0,3.0,Lejlighed,98.0,2014.0,0.0,8000,10.229042,56.166559
"Skovvejen 105B, 1",8000 Aarhus C,2495000,2015-05-01,Alm. Salg,28033.0,3.0,Lejlighed,89.0,2001.0,0.0,8000,10.218055,56.167504
"Jerichausgade 9, ST. TH",8000 Aarhus C,1325000,2015-04-30,Alm. Salg,31547.0,1.0,Lejlighed,42.0,1925.0,0.0,8000,10.196079,56.154488
"Thunøgade 45, ST",8000 Aarhus C,2595000,2015-04-30,Alm. Salg,30529.0,2.0,Lejlighed,85.0,1894.0,0.0,8000,10.201648,56.160697
"Langelinieparken 3C, 2. 2",8000 Aarhus C,4575000,2015-04-30,Alm. Salg,40848.0,3.0,Lejlighed,112.0,2005.0,0.0,8000,10.220435,56.168096
"Langelinieparken 9, 1. TV",8000 Aarhus C,6500000,2015-04-30,Alm. Salg,47794.0,3.0,Lejlighed,136.0,2003.0,0.0,8000,10.220784,56.168681
"Nordborggade 53, 4. TV",8000 Aarhus C,2375000,2015-04-30,Alm. Salg,26685.0,2.0,Lejlighed,89.0,1961.0,-1.0,8000,10.183895,56.145476
"Fynsgade 3, 2",8000 Aarhus C,2725000,2015-04-30,Alm. Salg,28092.0,4.0,Lejlighed,97.0,1891.0,0.0,8000,10.202873,56.164571
"Ceres Allé 7, 5. 3",8000 Aarhus C,6225000,2015-04-30,Alm. Salg,32936.0,4.0,Lejlighed,189.0,2016.0,0.0,8000,10.191218,56.154591
"Mariane Thomsens Gade 39, 5. 2",8000 Aarhus C,2550000,2015-04-30,Alm. Salg,32692.0,2.0,Lejlighed,78.0,2013.0,0.0,8000,10.230616,56.165136
"Ceres Allé 7, 17. 1",8000 Aarhus C,3425000,2015-04-30,Alm. Salg,38483.0,3.0,Lejlighed,89.0,2016.0,0.0,8000,10.191218,56.154591
"Skovvejen 87, 1",8000 Aarhus C,1700000,2015-04-29,Alm. Salg,35416.0,2.0,Lejlighed,48.0,1877.0,-3.0,8000,10.217979,56.16693
"Vestervang 40, 5. 4056",8000 Aarhus C,2750000,2015-04-29,Alm. Salg,36666.0,3.0,Lejlighed,75.0,1969.0,0.0,8000,10.189938,56.164916
"Ewaldsgade 19, 4. TV",8000 Aarhus C,1625000,2015-04-29,Alm. Salg,30660.0,2.0,Lejlighed,53.0,1913.0,-3.0,8000,10.195231,56.14875
"Gebauersgade 4, 1. 3",8000 Aarhus C,2148000,2015-04-29,Alm. Salg,30253.0,2.0,Lejlighed,71.0,1988.0,0.0,8000,10.195352,56.151745
"Åparken 6, 2. 5",8000 Aarhus C,2350000,2015-04-29,Alm. Salg,29746.0,3.0,Lejlighed,79.0,2001.0,0.0,8000,10.187519,56.154112
"Brammersgade 9, 3",8000 Aarhus C,1949000,2015-04-29,Alm. Salg,36092.0,2.0,Lejlighed,54.0,1896.0,0.0,8000,10.203066,56.147245
"Vestergade 77B, ST. TH",8000 Aarhus C,2865000,2015-04-29,Alm. Salg,29843.0,4.0,Lejlighed,96.0,1917.0,-1.0,8000,10.198106,56.15689
H.C. Lumbyes Vej 3,8000 Aarhus C,14800000,2015-04-28,Alm. Salg,56273.0,9.0,Villa,263.0,1932.0,0.0,8000,10.211889,56.128105
"Saltholmsgade 33, 3. TH",8000 Aarhus C,1550000,2015-04-28,Fam. Salg,21830.0,4.0,Lejlighed,71.0,1900.0,0.0,8000,10.194907,56.158426
Nørre Allé 73,8000 Aarhus C,5150000,2015-04-28,Alm. Salg,33660.0,4.0,Rækkehus,153.0,1898.0,0.0,8000,10.200689,56.158662
"Mariane Thomsens Gade 52, 4",8000 Aarhus C,6500000,2015-04-28,Alm. Salg,38235.0,4.0,Lejlighed,170.0,2013.0,0.0,8000,10.229812,56.164682
"Mariane Thomsens Gade 52, 3",8000 Aarhus C,4498000,2015-04-28,Alm. Salg,35698.0,3.0,Lejlighed,126.0,2013.0,0.0,8000,10.229812,56.164682
"Mariane Thomsens Gade 48, 2. 3",8000 Aarhus C,3395000,2015-04-28,Alm. Salg,26732.0,3.0,Lejlighed,127.0,2013.0,0.0,8000,10.230334,56.165058
"Åparken 8, 4. 7",8000 Aarhus C,1079000,2015-04-27,Alm. Salg,10084.0,4.0,Lejlighed,107.0,2001.0,0.0,8000,10.188255,56.154119
"Christiansgade 29, 2. TV",8000 Aarhus C,2250000,2015-04-27,Alm. Salg,27777.0,3.0,Lejlighed,81.0,1900.0,-2.0,8000,10.203166,56.155493
Ny Munkegade 11,8000 Aarhus C,3400000,2015-04-27,Alm. Salg,24113.0,3.0,Rækkehus,141.0,1882.0,0.0,8000,10.203728,56.16042
"Frederiks Allé 62, 2",8000 Aarhus C,2798000,2015-04-27,Alm. Salg,29765.0,4.0,Lejlighed,94.0,1872.0,0.0,8000,10.198361,56.149865
"Eckersbergsgade 19, 2. TH",8000 Aarhus C,1750000,2015-04-27,Alm. Salg,34313.0,1.0,Lejlighed,51.0,1936.0,-3.0,8000,10.195882,56.151776
"Finderupvej 2N, ST. 1",8000 Aarhus C,1825000,2015-04-27,Alm. Salg,28515.0,2.0,Lejlighed,64.0,2009.0,0.0,8000,10.181394,56.155047
"Mariane Thomsens Gade 30, 4. 3",8000 Aarhus C,3098000,2015-04-27,Alm. Salg,35204.0,3.0,Lejlighed,88.0,2013.0,0.0,8000,10.229284,56.164931
"Ryesgade 7, 2. TH",8000 Aarhus C,3000000,2015-04-27,Alm. Salg,45454.0,3.0,Lejlighed,66.0,1877.0,0.0,8000,10.205319,56.152529
"Klostergade 10, 1. TH",8000 Aarhus C,4200000,2015-04-26,Alm. Salg,26086.0,6.0,Lejlighed,161.0,1898.0,-3.0,8000,10.208928,56.159031
"Marstrandsgade 36, ST",8000 Aarhus C,1858000,2015-04-26,Alm. Salg,27323.0,2.0,Lejlighed,68.0,1919.0,-2.0,8000,10.196346,56.153937
"Kirkegårdsvej 3, 1",8000 Aarhus C,2625000,2015-04-25,Alm. Salg,25735.0,4.0,Lejlighed,102.0,1886.0,-3.0,8000,10.210306,56.163995
"Schleppegrellsgade 17, 1. TH",8000 Aarhus C,1820000,2015-04-24,Alm. Salg,33703.0,2.0,Lejlighed,54.0,1909.0,-3.0,8000,10.192053,56.147208
"Hjelmensgade 22, 2. TV",8000 Aarhus C,1250000,2015-04-24,Alm. Salg,39062.0,1.0,Lejlighed,32.0,1890.0,0.0,8000,10.209005,56.162319
"Nordborggade 27, 3. TH",8000 Aarhus C,1645000,2015-04-24,Alm. Salg,28362.0,2.0,Lejlighed,58.0,1960.0,-2.0,8000,10.184742,56.144502
"Søgade 9, 1",8000 Aarhus C,1700000,2015-04-24,Alm. Salg,34000.0,2.0,Lejlighed,50.0,1874.0,0.0,8000,10.197817,56.150315
"Falstersgade 45, ST",8000 Aarhus C,1900000,2015-04-24,Alm. Salg,34545.0,2.0,Lejlighed,55.0,1895.0,12.0,8000,10.199309,56.164111
"Fynsgade 4, 3. MF",8000 Aarhus C,1235000,2015-04-24,Alm. Salg,25204.0,1.0,Lejlighed,49.0,1936.0,0.0,8000,10.202368,56.164621
"Lollandsgade 64, ST",8000 Aarhus C,2975000,2015-04-24,Alm. Salg,30357.0,4.0,Lejlighed,98.0,1897.0,0.0,8000,10.200762,56.161492
"Mejlgade 10A, ST. TH",8000 Aarhus C,1675000,2015-04-24,Alm. Salg,34895.0,2.0,Lejlighed,48.0,1801.0,0.0,8000,10.211993,56.15772
"Mariane Thomsens Gade 31, 1. 2",8000 Aarhus C,1998000,2015-04-24,Alm. Salg,25948.0,2.0,Lejlighed,77.0,2013.0,0.0,8000,10.230183,56.165327
"Heibergsgade 2, ST. TH",8000 Aarhus C,1700000,2015-04-23,Alm. Salg,28333.0,2.0,Lejlighed,60.0,1890.0,-2.0,8000,10.2072,56.147021
"Banegårdsgade 16, 3. E",8000 Aarhus C,1435000,2015-04-23,Alm. Salg,29285.0,2.0,Lejlighed,49.0,1962.0,-4.0,8000,10.200827,56.150326
Ordrupvej 27,8000 Aarhus C,8500000,2015-04-23,Alm. Salg,50000.0,5.0,Villa,170.0,1934.0,0.0,8000,10.192585,56.137593
"Skanderborgvej 88, 2. 4",8000 Aarhus C,1340000,2015-04-23,Alm. Salg,24814.0,2.0,Lejlighed,54.0,1942.0,-4.0,8000,10.181922,56.140288
"Istedgade 14, ST",8000 Aarhus C,2995000,2015-04-22,Alm. Salg,63723.0,2.0,Lejlighed,47.0,1877.0,0.0,8000,10.198845,56.148346
Marselis Boulevard 25,8000 Aarhus C,5700000,2015-04-22,Alm. Salg,38513.0,6.0,Rækkehus,148.0,1934.0,0.0,8000,10.197621,56.140375
"Vestre Ringgade 224, 5. TV",8000 Aarhus C,1175000,2015-04-22,Fam. Salg,21363.0,2.0,Lejlighed,55.0,1950.0,0.0,8000,10.196487,56.169737
"Carl Blochs Gade 21, 5",8000 Aarhus C,2598000,2015-04-22,Alm. Salg,32074.0,3.0,Lejlighed,81.0,1918.0,0.0,8000,10.194922,56.155541
"Finderupvej 2C, 2. TV",8000 Aarhus C,2550000,2015-04-22,Alm. Salg,29310.0,3.0,Lejlighed,87.0,2009.0,0.0,8000,10.182282,56.155447
"Finderupvej 2D, 4. 6",8000 Aarhus C,2575000,2015-04-22,Alm. Salg,29597.0,3.0,Lejlighed,87.0,2009.0,0.0,8000,10.182226,56.155524
"Finderupvej 2L, 1. 4",8000 Aarhus C,2000000,2015-04-22,Alm. Salg,28169.0,2.0,Lejlighed,71.0,2009.0,0.0,8000,10.181397,56.155402
"P.P. Ørums Gade 10, 5. TV",8000 Aarhus C,1780000,2015-04-22,Alm. Salg,31785.0,2.0,Lejlighed,56.0,1935.0,-3.0,8000,10.192358,56.140875
"Nørre Allé 48, 1",8000 Aarhus C,1688000,2015-04-21,Alm. Salg,21922.0,2.0,Lejlighed,77.0,1899.0,-6.0,8000,10.204725,56.160047
"Sølystgade 40, 4",8000 Aarhus C,1390000,2015-04-21,Alm. Salg,30217.0,2.0,Lejlighed,46.0,1897.0,-4.0,8000,10.204719,56.162046
"Vestervang 9, 3. 936",8000 Aarhus C,2300000,2015-04-21,Alm. Salg,31506.0,4.0,Lejlighed,73.0,1970.0,0.0,8000,10.193816,56.162228
"Carl Blochs Gade 31, ST. TV",8000 Aarhus C,1720000,2015-04-21,Alm. Salg,27741.0,2.0,Lejlighed,62.0,1926.0,0.0,8000,10.194212,56.155032
"Lundingsgade 13, 3. TH",8000 Aarhus C,2648000,2015-04-21,Alm. Salg,31523.0,3.0,Lejlighed,84.0,1901.0,0.0,8000,10.195437,56.146349
"Bissensgade 13, 1. TV",8000 Aarhus C,2550000,2015-04-21,Alm. Salg,35915.0,3.0,Lejlighed,71.0,1920.0,0.0,8000,10.196532,56.15509
"Vester Allé 24A, 4. TV",8000 Aarhus C,2000000,2015-04-21,Alm. Salg,35714.0,2.0,Lejlighed,56.0,1899.0,-2.0,8000,10.198938,56.157497
"Dagmar Petersens Gade 98, 2. 2",8000 Aarhus C,3050000,2015-04-21,Alm. Salg,35057.0,2.0,Lejlighed,87.0,2016.0,0.0,8000,10.227644,56.167123
"Silkeborgvej 114, 1. TH",8000 Aarhus C,1650000,2015-04-20,Alm. Salg,27049.0,2.0,Lejlighed,61.0,1934.0,-1.0,8000,10.180313,56.156481
"Rosenkrantzgade 11, ST",8000 Aarhus C,2350000,2015-04-20,Alm. Salg,31756.0,2.0,Lejlighed,74.0,1897.0,-2.0,8000,10.206878,56.151934
"Langelinieparken 3B, 1. 3",8000 Aarhus C,2750000,2015-04-20,Alm. Salg,39855.0,2.0,Lejlighed,69.0,2005.0,2.0,8000,10.22032,56.167972
"Silkeborgvej 116, 3. TV",8000 Aarhus C,1499000,2015-04-20,Alm. Salg,26298.0,2.0,Lejlighed,57.0,1936.0,0.0,8000,10.180301,56.156594
"Dagmar Petersens Gade 98, 4. 2",8000 Aarhus C,3150000,2015-04-20,Alm. Salg,35795.0,2.0,Lejlighed,88.0,2016.0,0.0,8000,10.227644,56.167123
"Sjællandsgade 31, 2. TV",8000 Aarhus C,2350000,2015-04-19,Alm. Salg,31756.0,3.0,Lejlighed,74.0,1875.0,-3.0,8000,10.208073,56.161717
"Mejlgade 26B, 4. TH",8000 Aarhus C,2850000,2015-04-18,Alm. Salg,34756.0,3.0,Lejlighed,82.0,2006.0,-5.0,8000,10.212548,56.158586
"Frederiks Allé 28, 1. C",8000 Aarhus C,2450000,2015-04-17,Alm. Salg,30246.0,3.0,Lejlighed,81.0,1986.0,-2.0,8000,10.199024,56.150632
"Langelinieparken 3C, 2. 3",8000 Aarhus C,3016000,2015-04-17,Alm. Salg,43710.0,2.0,Lejlighed,69.0,2005.0,8.0,8000,10.220435,56.168096
"Vester Allé 23, 3",8000 Aarhus C,2150000,2015-04-17,Alm. Salg,27922.0,3.0,Lejlighed,77.0,1898.0,0.0,8000,10.198986,56.156742
